city,date,hour,temperature,humidity,pm25,illumination
北京鹫峰国家森林公园,2026-06-12,22:20,20.5,80.9,28.7,0.0
北京鹫峰国家森林公园,2026-06-12,22:25,21.1,85.4,36.5,0.0
北京鹫峰国家森林公园,2026-06-12,22:30,21.7,82.8,34.6,0.0
北京鹫峰国家森林公园,2026-06-12,22:35,21.7,84.1,30.9,0.0
北京鹫峰国家森林公园,2026-06-12,22:40,20.8,84.8,32.7,0.0
北京鹫峰国家森林公园,2026-06-12,22:45,22.2,84.0,30.5,0.0
北京鹫峰国家森林公园,2026-06-12,22:50,20.5,86.4,28.7,0.0
北京鹫峰国家森林公园,2026-06-12,22:55,21.5,80.2,30.3,0.0
北京鹫峰国家森林公园,2026-06-12,23:00,21.0,83.5,29.4,0.0
北京鹫峰国家森林公园,2026-06-12,23:05,20.6,84.9,34.9,0.0
北京鹫峰国家森林公园,2026-06-12,23:10,22.0,79.7,38.1,0.0
北京鹫峰国家森林公园,2026-06-12,23:15,22.4,82.6,38.2,0.0
北京鹫峰国家森林公园,2026-06-12,23:20,22.4,79.7,33.0,0.0
北京鹫峰国家森林公园,2026-06-12,23:25,22.5,79.6,38.0,0.0
北京鹫峰国家森林公园,2026-06-12,23:30,21.3,85.2,37.7,0.0
北京鹫峰国家森林公园,2026-06-12,23:35,20.8,80.3,37.1,0.0
北京鹫峰国家森林公园,2026-06-12,23:40,21.8,81.6,40.0,0.0
北京鹫峰国家森林公园,2026-06-12,23:45,21.8,80.1,30.6,0.0
北京鹫峰国家森林公园,2026-06-12,23:50,22.9,80.6,38.1,0.0
北京鹫峰国家森林公园,2026-06-12,23:55,22.1,83.1,36.7,0.0
北京鹫峰国家森林公园,2026-06-13,00:00,20.8,83.8,41.0,0.0
北京鹫峰国家森林公园,2026-06-13,00:05,20.1,83.8,36.2,0.0
北京鹫峰国家森林公园,2026-06-13,00:10,21.1,81.4,32.0,0.0
北京鹫峰国家森林公园,2026-06-13,00:15,21.7,82.2,38.3,0.0
北京鹫峰国家森林公园,2026-06-13,00:20,21.6,81.2,40.8,0.0
北京鹫峰国家森林公园,2026-06-13,00:25,21.3,81.3,42.4,0.0
北京鹫峰国家森林公园,2026-06-13,00:30,20.2,83.4,38.4,0.0
北京鹫峰国家森林公园,2026-06-13,00:35,21.0,85.1,38.9,0.0
北京鹫峰国家森林公园,2026-06-13,00:40,20.9,85.3,40.6,0.0
北京鹫峰国家森林公园,2026-06-13,00:45,21.3,80.8,37.9,0.0
北京鹫峰国家森林公园,2026-06-13,00:50,21.4,85.1,42.5,0.0
北京鹫峰国家森林公园,2026-06-13,00:55,21.8,81.4,42.3,0.0
北京鹫峰国家森林公园,2026-06-13,01:00,20.9,81.3,34.9,0.0
北京鹫峰国家森林公园,2026-06-13,01:05,20.3,87.6,39.6,0.0
北京鹫峰国家森林公园,2026-06-13,01:10,19.8,84.3,40.1,0.0
北京鹫峰国家森林公园,2026-06-13,01:15,19.5,83.2,33.8,0.0
北京鹫峰国家森林公园,2026-06-13,01:20,20.1,87.6,33.0,0.0
北京鹫峰国家森林公园,2026-06-13,01:25,21.4,84.3,37.1,0.0
北京鹫峰国家森林公园,2026-06-13,01:30,21.3,87.3,33.8,0.0
北京鹫峰国家森林公园,2026-06-13,01:35,20.2,83.4,40.7,0.0
北京鹫峰国家森林公园,2026-06-13,01:40,19.7,86.0,42.6,0.0
北京鹫峰国家森林公园,2026-06-13,01:45,20.0,87.5,42.4,0.0
北京鹫峰国家森林公园,2026-06-13,01:50,20.8,83.9,44.1,0.0
北京鹫峰国家森林公园,2026-06-13,01:55,21.2,86.1,42.7,0.0
北京鹫峰国家森林公园,2026-06-13,02:00,20.1,85.4,34.8,0.0
北京鹫峰国家森林公园,2026-06-13,02:05,21.1,86.6,36.4,0.0
北京鹫峰国家森林公园,2026-06-13,02:10,20.5,88.5,36.7,0.0
北京鹫峰国家森林公园,2026-06-13,02:15,19.7,86.7,35.6,0.0
北京鹫峰国家森林公园,2026-06-13,02:20,19.7,82.3,36.5,0.0
北京鹫峰国家森林公园,2026-06-13,02:25,20.5,86.1,43.7,0.0
北京鹫峰国家森林公园,2026-06-13,02:30,20.2,88.4,41.5,0.0
北京鹫峰国家森林公园,2026-06-13,02:35,19.6,87.7,40.4,0.0
北京鹫峰国家森林公园,2026-06-13,02:40,20.3,84.5,43.9,0.0
北京鹫峰国家森林公园,2026-06-13,02:45,20.2,86.1,36.6,0.0
北京鹫峰国家森林公园,2026-06-13,02:50,19.0,87.3,41.5,0.0
北京鹫峰国家森林公园,2026-06-13,02:55,19.4,83.9,41.8,0.0
北京鹫峰国家森林公园,2026-06-13,03:00,20.0,83.5,44.3,0.0
北京鹫峰国家森林公园,2026-06-13,03:05,20.0,87.4,37.8,0.0
北京鹫峰国家森林公园,2026-06-13,03:10,20.6,85.3,36.8,0.0
北京鹫峰国家森林公园,2026-06-13,03:15,20.0,84.9,36.1,0.0
北京鹫峰国家森林公园,2026-06-13,03:20,20.5,86.8,42.0,0.0
北京鹫峰国家森林公园,2026-06-13,03:25,19.1,86.1,38.8,0.0
北京鹫峰国家森林公园,2026-06-13,03:30,18.7,84.2,39.9,0.0
北京鹫峰国家森林公园,2026-06-13,03:35,20.0,85.6,37.2,0.0
北京鹫峰国家森林公园,2026-06-13,03:40,18.7,84.3,38.0,0.0
北京鹫峰国家森林公园,2026-06-13,03:45,20.8,85.8,38.0,0.0
北京鹫峰国家森林公园,2026-06-13,03:50,18.7,88.5,41.5,0.0
北京鹫峰国家森林公园,2026-06-13,03:55,18.6,88.9,44.8,0.0
北京鹫峰国家森林公园,2026-06-13,04:00,20.2,88.9,37.9,0.0
北京鹫峰国家森林公园,2026-06-13,04:05,20.3,84.2,42.2,0.0
北京鹫峰国家森林公园,2026-06-13,04:10,19.5,87.9,38.9,0.0
北京鹫峰国家森林公园,2026-06-13,04:15,20.3,86.3,37.2,0.0
北京鹫峰国家森林公园,2026-06-13,04:20,19.4,88.0,44.2,0.0
北京鹫峰国家森林公园,2026-06-13,04:25,20.5,86.8,42.7,0.0
北京鹫峰国家森林公园,2026-06-13,04:30,19.9,90.2,38.7,0.0
北京鹫峰国家森林公园,2026-06-13,04:35,20.1,89.5,41.7,0.0
北京鹫峰国家森林公园,2026-06-13,04:40,19.4,85.4,39.3,0.0
北京鹫峰国家森林公园,2026-06-13,04:45,19.6,85.7,45.7,0.0
北京鹫峰国家森林公园,2026-06-13,04:50,18.9,89.9,47.4,0.0
北京鹫峰国家森林公园,2026-06-13,04:55,19.0,88.0,40.8,0.0
北京鹫峰国家森林公园,2026-06-13,05:00,19.1,84.9,45.1,0.0
北京鹫峰国家森林公园,2026-06-13,05:05,20.3,87.6,47.3,0.0
北京鹫峰国家森林公园,2026-06-13,05:10,19.2,90.1,46.6,0.0
北京鹫峰国家森林公园,2026-06-13,05:15,19.6,87.1,47.2,125.4
北京鹫峰国家森林公园,2026-06-13,05:20,21.0,84.8,45.0,528.5
北京鹫峰国家森林公园,2026-06-13,05:25,21.8,86.6,47.5,960.7
北京鹫峰国家森林公园,2026-06-13,05:30,20.7,88.8,47.2,1661.1
北京鹫峰国家森林公园,2026-06-13,05:35,21.6,83.9,39.1,2569.9
北京鹫峰国家森林公园,2026-06-13,05:40,20.8,83.4,48.9,3454.6
北京鹫峰国家森林公园,2026-06-13,05:45,21.6,81.8,42.0,3659.3
北京鹫峰国家森林公园,2026-06-13,05:50,22.0,80.3,43.7,4677.6
北京鹫峰国家森林公园,2026-06-13,05:55,23.1,81.4,46.4,5715.6
北京鹫峰国家森林公园,2026-06-13,06:00,21.3,81.6,38.8,7694.9
北京鹫峰国家森林公园,2026-06-13,06:05,23.1,80.6,39.7,7981.9
北京鹫峰国家森林公园,2026-06-13,06:10,24.1,79.1,42.6,9561.1
北京鹫峰国家森林公园,2026-06-13,06:15,23.1,79.9,39.8,10953.1
北京鹫峰国家森林公园,2026-06-13,06:20,22.7,82.8,38.3,10761.7
北京鹫峰国家森林公园,2026-06-13,06:25,23.5,78.2,41.4,14034.6
北京鹫峰国家森林公园,2026-06-13,06:30,24.9,78.9,40.8,14653.2
北京鹫峰国家森林公园,2026-06-13,06:35,24.0,79.6,42.3,13375.3
北京鹫峰国家森林公园,2026-06-13,06:40,23.7,76.7,41.2,16014.1
北京鹫峰国家森林公园,2026-06-13,06:45,25.2,77.1,42.7,15386.8
北京鹫峰国家森林公园,2026-06-13,06:50,24.0,76.8,39.5,17000.4
北京鹫峰国家森林公园,2026-06-13,06:55,25.1,79.6,39.0,17787.1
北京鹫峰国家森林公园,2026-06-13,07:00,25.4,75.0,52.6,22674.2
北京鹫峰国家森林公园,2026-06-13,07:05,24.8,77.5,54.1,20277.5
北京鹫峰国家森林公园,2026-06-13,07:10,26.4,71.7,42.0,26097.4
北京鹫峰国家森林公园,2026-06-13,07:15,24.8,74.1,47.2,26322.4
北京鹫峰国家森林公园,2026-06-13,07:20,26.6,76.8,56.2,25129.1
北京鹫峰国家森林公园,2026-06-13,07:25,25.5,69.9,50.3,27204.5
北京鹫峰国家森林公园,2026-06-13,07:30,27.0,74.5,45.5,26543.6
北京鹫峰国家森林公园,2026-06-13,07:35,25.8,73.0,48.5,32640.8
北京鹫峰国家森林公园,2026-06-13,07:40,27.7,74.2,49.7,31010.7
北京鹫峰国家森林公园,2026-06-13,07:45,27.8,67.9,53.4,33911.2
北京鹫峰国家森林公园,2026-06-13,07:50,27.3,73.7,48.6,33136.3
北京鹫峰国家森林公园,2026-06-13,07:55,27.6,69.3,46.3,39946.3
北京鹫峰国家森林公园,2026-06-13,08:00,28.3,68.9,52.1,37069.8
北京鹫峰国家森林公园,2026-06-13,08:05,28.9,69.8,44.2,40495.4
北京鹫峰国家森林公园,2026-06-13,08:10,29.0,70.0,53.5,43388.9
北京鹫峰国家森林公园,2026-06-13,08:15,29.3,69.1,50.0,46484.7
北京鹫峰国家森林公园,2026-06-13,08:20,27.1,71.1,51.9,47688.1
北京鹫峰国家森林公园,2026-06-13,08:25,28.7,69.2,45.0,42024.9
北京鹫峰国家森林公园,2026-06-13,08:30,29.0,68.6,42.9,45656.6
北京鹫峰国家森林公园,2026-06-13,08:35,28.1,64.0,44.2,50364.4
北京鹫峰国家森林公园,2026-06-13,08:40,29.2,69.1,46.3,53540.8
北京鹫峰国家森林公园,2026-06-13,08:45,28.2,62.5,49.5,58114.1
北京鹫峰国家森林公园,2026-06-13,08:50,27.8,62.7,51.4,54768.1
北京鹫峰国家森林公园,2026-06-13,08:55,30.1,62.4,49.6,47796.1
北京鹫峰国家森林公园,2026-06-13,09:00,28.2,67.6,50.7,51734.5
北京鹫峰国家森林公园,2026-06-13,09:05,30.3,67.5,47.0,54615.8
北京鹫峰国家森林公园,2026-06-13,09:10,29.2,66.3,47.2,59316.1
北京鹫峰国家森林公园,2026-06-13,09:15,29.2,61.0,43.7,61693.7
北京鹫峰国家森林公园,2026-06-13,09:20,29.0,61.2,46.6,61722.7
北京鹫峰国家森林公园,2026-06-13,09:25,30.5,60.0,39.0,66466.4
北京鹫峰国家森林公园,2026-06-13,09:30,31.1,58.9,45.4,67810.4
北京鹫峰国家森林公园,2026-06-13,09:35,30.2,59.4,38.1,68910.1
北京鹫峰国家森林公园,2026-06-13,09:40,29.2,60.5,44.7,69091.6
北京鹫峰国家森林公园,2026-06-13,09:45,30.0,60.2,41.6,71277.2
北京鹫峰国家森林公园,2026-06-13,09:50,31.2,63.3,39.1,69866.4
北京鹫峰国家森林公园,2026-06-13,09:55,31.5,57.5,39.8,64183.3
北京鹫峰国家森林公园,2026-06-13,10:00,30.8,62.0,37.3,71188.8
北京鹫峰国家森林公园,2026-06-13,10:05,30.5,58.2,46.7,74522.4
北京鹫峰国家森林公园,2026-06-13,10:10,31.5,62.2,41.2,76576.3
北京鹫峰国家森林公园,2026-06-13,10:15,30.1,59.6,43.8,70588.5
北京鹫峰国家森林公园,2026-06-13,10:20,31.2,58.0,44.6,79662.5
北京鹫峰国家森林公园,2026-06-13,10:25,29.6,56.5,36.5,74282.2
北京鹫峰国家森林公园,2026-06-13,10:30,30.8,56.1,38.5,73472.8
北京鹫峰国家森林公园,2026-06-13,10:35,31.9,59.0,38.3,83690.2
北京鹫峰国家森林公园,2026-06-13,10:40,31.4,61.0,37.9,77508.8
北京鹫峰国家森林公园,2026-06-13,10:45,30.8,57.0,38.1,78288.8
北京鹫峰国家森林公园,2026-06-13,10:50,32.0,60.5,37.7,85827.6
北京鹫峰国家森林公园,2026-06-13,10:55,30.6,60.7,36.4,78264.2
北京鹫峰国家森林公园,2026-06-13,11:00,31.4,58.5,37.2,74273.7
北京鹫峰国家森林公园,2026-06-13,11:05,32.2,56.4,42.8,75141.1
北京鹫峰国家森林公园,2026-06-13,11:10,32.4,54.7,39.7,76952.6
北京鹫峰国家森林公园,2026-06-13,11:15,31.4,58.6,41.2,75393.3
北京鹫峰国家森林公园,2026-06-13,11:20,32.2,58.1,40.6,90195.1
北京鹫峰国家森林公园,2026-06-13,11:25,30.2,59.1,36.1,76622.4
北京鹫峰国家森林公园,2026-06-13,11:30,30.5,56.6,42.8,92573.6
北京鹫峰国家森林公园,2026-06-13,11:35,30.3,57.0,44.5,84491.3
北京鹫峰国家森林公园,2026-06-13,11:40,32.2,53.1,40.8,92564.4
北京鹫峰国家森林公园,2026-06-13,11:45,31.1,59.5,41.9,76896.7
北京鹫峰国家森林公园,2026-06-13,11:50,31.3,58.0,43.3,91774.3
北京鹫峰国家森林公园,2026-06-13,11:55,32.2,55.8,40.0,95027.6
北京鹫峰国家森林公园,2026-06-13,12:00,32.3,53.2,39.1,80773.0
北京鹫峰国家森林公园,2026-06-13,12:05,32.0,56.1,34.7,83579.0
北京鹫峰国家森林公园,2026-06-13,12:10,31.5,58.2,41.5,87150.2
北京鹫峰国家森林公园,2026-06-13,12:15,31.7,54.0,44.5,92720.2
北京鹫峰国家森林公园,2026-06-13,12:20,30.9,54.7,44.3,97635.4
北京鹫峰国家森林公园,2026-06-13,12:25,32.6,57.8,37.7,91662.2
北京鹫峰国家森林公园,2026-06-13,12:30,32.6,57.2,39.5,81122.3
北京鹫峰国家森林公园,2026-06-13,12:35,32.4,52.7,39.5,77951.3
北京鹫峰国家森林公园,2026-06-13,12:40,30.5,57.7,34.6,81400.1
北京鹫峰国家森林公园,2026-06-13,12:45,31.0,56.8,40.1,85837.7
北京鹫峰国家森林公园,2026-06-13,12:50,31.6,54.9,35.9,88535.5
北京鹫峰国家森林公园,2026-06-13,12:55,32.4,53.9,34.4,88027.0
北京鹫峰国家森林公园,2026-06-13,13:00,31.2,53.5,34.8,82845.1
北京鹫峰国家森林公园,2026-06-13,13:05,31.7,59.7,32.8,84291.3
北京鹫峰国家森林公园,2026-06-13,13:10,31.2,58.8,40.4,80744.3
北京鹫峰国家森林公园,2026-06-13,13:15,31.7,58.2,37.0,91945.7
北京鹫峰国家森林公园,2026-06-13,13:20,30.8,56.3,34.8,83856.0
北京鹫峰国家森林公园,2026-06-13,13:25,32.2,57.3,34.7,88281.6
北京鹫峰国家森林公园,2026-06-13,13:30,30.8,58.1,36.7,84879.3
北京鹫峰国家森林公园,2026-06-13,13:35,32.1,55.8,38.7,79244.0
北京鹫峰国家森林公园,2026-06-13,13:40,30.5,59.1,37.0,76700.1
北京鹫峰国家森林公园,2026-06-13,13:45,31.7,56.4,34.7,84622.8
北京鹫峰国家森林公园,2026-06-13,13:50,32.1,55.3,33.4,85673.1
北京鹫峰国家森林公园,2026-06-13,13:55,30.1,57.3,31.5,89825.6
北京鹫峰国家森林公园,2026-06-13,14:00,31.2,55.1,40.7,73097.0
北京鹫峰国家森林公园,2026-06-13,14:05,31.8,60.3,35.3,81234.3
北京鹫峰国家森林公园,2026-06-13,14:10,30.6,58.9,38.4,87029.1
北京鹫峰国家森林公园,2026-06-13,14:15,30.2,59.3,32.5,68308.9
北京鹫峰国家森林公园,2026-06-13,14:20,29.9,60.1,32.8,79753.0
北京鹫峰国家森林公园,2026-06-13,14:25,31.2,56.6,40.1,72113.8
北京鹫峰国家森林公园,2026-06-13,14:30,31.2,62.0,36.9,71993.4
北京鹫峰国家森林公园,2026-06-13,14:35,29.7,55.6,37.8,77749.4
北京鹫峰国家森林公园,2026-06-13,14:40,31.1,60.1,36.1,67416.1
北京鹫峰国家森林公园,2026-06-13,14:45,29.3,59.8,36.6,76940.8
北京鹫峰国家森林公园,2026-06-13,14:50,31.4,57.3,31.5,62203.3
北京鹫峰国家森林公园,2026-06-13,14:55,29.2,61.6,34.5,64631.8
北京鹫峰国家森林公园,2026-06-13,15:00,31.0,60.2,35.2,70061.3
北京鹫峰国家森林公园,2026-06-13,15:05,30.3,62.8,39.2,71116.9
北京鹫峰国家森林公园,2026-06-13,15:10,30.1,63.5,32.7,72519.3
北京鹫峰国家森林公园,2026-06-13,15:15,30.0,63.0,36.4,57182.5
北京鹫峰国家森林公园,2026-06-13,15:20,30.7,61.0,35.3,67090.6
北京鹫峰国家森林公园,2026-06-13,15:25,29.5,62.3,35.5,67756.3
北京鹫峰国家森林公园,2026-06-13,15:30,28.5,60.6,39.3,56614.4
北京鹫峰国家森林公园,2026-06-13,15:35,30.1,65.2,35.5,63229.8
北京鹫峰国家森林公园,2026-06-13,15:40,29.5,59.5,33.6,54089.6
北京鹫峰国家森林公园,2026-06-13,15:45,29.5,65.9,30.6,52538.5
北京鹫峰国家森林公园,2026-06-13,15:50,29.2,61.7,29.8,58488.7
北京鹫峰国家森林公园,2026-06-13,15:55,28.7,62.7,32.6,57828.3
北京鹫峰国家森林公园,2026-06-13,16:00,28.1,64.6,38.2,53002.5
北京鹫峰国家森林公园,2026-06-13,16:05,30.0,65.7,35.9,55253.3
北京鹫峰国家森林公园,2026-06-13,16:10,27.6,63.2,35.1,45002.4
北京鹫峰国家森林公园,2026-06-13,16:15,28.3,62.0,30.9,53136.7
北京鹫峰国家森林公园,2026-06-13,16:20,28.7,62.0,36.3,41590.2
北京鹫峰国家森林公园,2026-06-13,16:25,28.5,67.4,37.4,44091.0
北京鹫峰国家森林公园,2026-06-13,16:30,28.6,68.2,30.7,39814.0
北京鹫峰国家森林公园,2026-06-13,16:35,27.9,68.2,34.5,44892.0
北京鹫峰国家森林公园,2026-06-13,16:40,27.3,69.8,33.7,44772.5
北京鹫峰国家森林公园,2026-06-13,16:45,28.2,70.5,34.3,38374.5
北京鹫峰国家森林公园,2026-06-13,16:50,26.0,65.3,28.6,33942.3
北京鹫峰国家森林公园,2026-06-13,16:55,26.0,69.7,31.9,33678.1
北京鹫峰国家森林公园,2026-06-13,17:00,26.1,69.8,34.3,38543.8
北京鹫峰国家森林公园,2026-06-13,17:05,25.8,68.3,30.7,34572.2
北京鹫峰国家森林公园,2026-06-13,17:10,27.5,70.2,37.2,33985.3
北京鹫峰国家森林公园,2026-06-13,17:15,25.1,66.8,37.5,30939.6
北京鹫峰国家森林公园,2026-06-13,17:20,26.4,72.6,34.7,32030.1
北京鹫峰国家森林公园,2026-06-13,17:25,26.0,73.5,34.8,28450.2
北京鹫峰国家森林公园,2026-06-13,17:30,25.1,72.6,28.8,25249.9
北京鹫峰国家森林公园,2026-06-13,17:35,26.0,71.9,30.3,23075.1
北京鹫峰国家森林公园,2026-06-13,17:40,25.2,73.9,31.2,21582.5
北京鹫峰国家森林公园,2026-06-13,17:45,25.3,69.3,29.3,23741.3
北京鹫峰国家森林公园,2026-06-13,17:50,25.7,72.5,37.9,18732.6
北京鹫峰国家森林公园,2026-06-13,17:55,24.4,70.5,34.1,17493.0
北京鹫峰国家森林公园,2026-06-13,18:00,25.1,73.7,34.3,17205.2
北京鹫峰国家森林公园,2026-06-13,18:05,23.8,74.1,42.5,17599.1
北京鹫峰国家森林公园,2026-06-13,18:10,23.6,71.8,32.8,15655.8
北京鹫峰国家森林公园,2026-06-13,18:15,24.1,75.5,31.2,16016.1
北京鹫峰国家森林公园,2026-06-13,18:20,23.0,78.0,41.5,12768.1
北京鹫峰国家森林公园,2026-06-13,18:25,23.9,76.9,33.5,11835.2
北京鹫峰国家森林公园,2026-06-13,18:30,21.9,79.5,34.3,11609.6
北京鹫峰国家森林公园,2026-06-13,18:35,22.9,73.8,38.5,9039.4
北京鹫峰国家森林公园,2026-06-13,18:40,21.8,80.8,42.4,8348.6
北京鹫峰国家森林公园,2026-06-13,18:45,21.5,76.6,43.1,8415.4
北京鹫峰国家森林公园,2026-06-13,18:50,22.0,81.9,41.6,7170.7
北京鹫峰国家森林公园,2026-06-13,18:55,22.1,81.5,38.6,5431.0
北京鹫峰国家森林公园,2026-06-13,19:00,21.3,78.3,33.2,4676.8
北京鹫峰国家森林公园,2026-06-13,19:05,21.2,81.4,40.5,3456.1
北京鹫峰国家森林公园,2026-06-13,19:10,21.2,77.7,37.4,2874.1
北京鹫峰国家森林公园,2026-06-13,19:15,19.8,79.7,40.1,2179.8
北京鹫峰国家森林公园,2026-06-13,19:20,21.7,82.2,38.6,1302.1
北京鹫峰国家森林公园,2026-06-13,19:25,19.9,84.4,34.4,882.8
北京鹫峰国家森林公园,2026-06-13,19:30,20.1,82.1,36.4,320.0
北京鹫峰国家森林公园,2026-06-13,19:35,19.0,86.0,36.3,25.7
北京鹫峰国家森林公园,2026-06-13,19:40,19.2,83.3,39.2,0.0
北京鹫峰国家森林公园,2026-06-13,19:45,20.1,84.0,35.7,0.0
北京鹫峰国家森林公园,2026-06-13,19:50,18.7,84.6,39.6,0.0
北京鹫峰国家森林公园,2026-06-13,19:55,19.9,83.6,38.9,0.0
北京鹫峰国家森林公园,2026-06-13,20:00,18.7,84.1,39.0,0.0
北京鹫峰国家森林公园,2026-06-13,20:05,18.5,82.0,38.7,0.0
北京鹫峰国家森林公园,2026-06-13,20:10,20.1,84.2,41.5,0.0
北京鹫峰国家森林公园,2026-06-13,20:15,18.5,80.4,37.7,0.0
北京鹫峰国家森林公园,2026-06-13,20:20,20.8,86.4,40.3,0.0
北京鹫峰国家森林公园,2026-06-13,20:25,19.1,83.8,41.0,0.0
北京鹫峰国家森林公园,2026-06-13,20:30,20.5,79.5,37.2,0.0
北京鹫峰国家森林公园,2026-06-13,20:35,20.6,86.3,39.0,0.0
北京鹫峰国家森林公园,2026-06-13,20:40,18.9,82.6,35.0,0.0
北京鹫峰国家森林公园,2026-06-13,20:45,19.9,82.9,33.0,0.0
北京鹫峰国家森林公园,2026-06-13,20:50,20.4,85.5,34.2,0.0
北京鹫峰国家森林公园,2026-06-13,20:55,20.6,83.7,33.7,0.0
北京鹫峰国家森林公园,2026-06-13,21:00,18.9,84.2,33.2,0.0
北京鹫峰国家森林公园,2026-06-13,21:05,19.9,84.2,38.4,0.0
北京鹫峰国家森林公园,2026-06-13,21:10,19.5,79.9,32.7,0.0
北京鹫峰国家森林公园,2026-06-13,21:15,19.9,80.8,33.4,0.0
北京鹫峰国家森林公园,2026-06-13,21:20,20.3,83.4,37.8,0.0
北京鹫峰国家森林公园,2026-06-13,21:25,20.7,82.2,30.7,0.0
北京鹫峰国家森林公园,2026-06-13,21:30,19.1,83.0,30.3,0.0
北京鹫峰国家森林公园,2026-06-13,21:35,20.0,82.4,35.3,0.0
北京鹫峰国家森林公园,2026-06-13,21:40,21.1,85.6,35.4,0.0
北京鹫峰国家森林公园,2026-06-13,21:45,20.7,86.0,39.0,0.0
北京鹫峰国家森林公园,2026-06-13,21:50,20.3,83.8,32.6,0.0
北京鹫峰国家森林公园,2026-06-13,21:55,19.6,80.1,32.7,0.0
北京鹫峰国家森林公园,2026-06-13,22:00,21.2,80.5,31.1,0.0
北京鹫峰国家森林公园,2026-06-13,22:05,20.4,80.8,32.9,0.0
北京鹫峰国家森林公园,2026-06-13,22:10,20.3,81.3,30.6,0.0
北京鹫峰国家森林公园,2026-06-13,22:15,19.2,80.7,38.1,0.0
北京鹫峰国家森林公园,2026-06-13,22:20,20.4,82.9,34.2,0.0
北京鹫峰国家森林公园,2026-06-13,22:25,20.2,79.8,39.1,0.0
北京鹫峰国家森林公园,2026-06-13,22:30,19.5,86.5,39.7,0.0
北京鹫峰国家森林公园,2026-06-13,22:35,21.2,80.5,37.6,0.0
北京鹫峰国家森林公园,2026-06-13,22:40,20.4,80.2,38.2,0.0
北京鹫峰国家森林公园,2026-06-13,22:45,20.3,85.3,36.5,0.0
北京鹫峰国家森林公园,2026-06-13,22:50,20.0,80.7,38.4,0.0
北京鹫峰国家森林公园,2026-06-13,22:55,21.8,85.3,39.0,0.0
北京鹫峰国家森林公园,2026-06-13,23:00,19.6,86.2,36.8,0.0
北京鹫峰国家森林公园,2026-06-13,23:05,21.9,81.3,39.4,0.0
北京鹫峰国家森林公园,2026-06-13,23:10,20.7,83.9,35.1,0.0
北京鹫峰国家森林公园,2026-06-13,23:15,20.8,80.5,40.8,0.0
北京鹫峰国家森林公园,2026-06-13,23:20,19.9,81.0,37.0,0.0
北京鹫峰国家森林公园,2026-06-13,23:25,20.3,84.1,34.3,0.0
北京鹫峰国家森林公园,2026-06-13,23:30,20.3,79.9,35.8,0.0
北京鹫峰国家森林公园,2026-06-13,23:35,20.4,85.4,40.1,0.0
北京鹫峰国家森林公园,2026-06-13,23:40,22.1,80.1,38.9,0.0
北京鹫峰国家森林公园,2026-06-13,23:45,21.7,83.4,35.8,0.0
北京鹫峰国家森林公园,2026-06-13,23:50,20.2,82.4,35.6,0.0
北京鹫峰国家森林公园,2026-06-13,23:55,21.3,81.2,33.4,0.0
北京鹫峰国家森林公园,2026-06-14,00:00,22.2,83.4,40.8,0.0
北京鹫峰国家森林公园,2026-06-14,00:05,22.4,83.5,36.8,0.0
北京鹫峰国家森林公园,2026-06-14,00:10,22.6,85.8,34.2,0.0
北京鹫峰国家森林公园,2026-06-14,00:15,21.6,80.3,40.2,0.0
北京鹫峰国家森林公园,2026-06-14,00:20,22.2,82.9,39.0,0.0
北京鹫峰国家森林公园,2026-06-14,00:25,21.9,85.7,43.7,0.0
北京鹫峰国家森林公园,2026-06-14,00:30,21.3,85.2,43.0,0.0
北京鹫峰国家森林公园,2026-06-14,00:35,21.1,83.9,42.9,0.0
北京鹫峰国家森林公园,2026-06-14,00:40,20.6,84.8,42.9,0.0
北京鹫峰国家森林公园,2026-06-14,00:45,22.1,85.4,33.8,0.0
北京鹫峰国家森林公园,2026-06-14,00:50,20.6,83.1,39.6,0.0
北京鹫峰国家森林公园,2026-06-14,00:55,21.7,81.1,34.6,0.0
北京鹫峰国家森林公园,2026-06-14,01:00,20.1,83.8,37.0,0.0
北京鹫峰国家森林公园,2026-06-14,01:05,20.6,81.8,44.3,0.0
北京鹫峰国家森林公园,2026-06-14,01:10,20.7,83.4,41.5,0.0
北京鹫峰国家森林公园,2026-06-14,01:15,21.8,84.2,43.9,0.0
北京鹫峰国家森林公园,2026-06-14,01:20,21.9,85.1,36.4,0.0
北京鹫峰国家森林公园,2026-06-14,01:25,19.8,86.3,36.7,0.0
北京鹫峰国家森林公园,2026-06-14,01:30,20.4,82.7,44.3,0.0
北京鹫峰国家森林公园,2026-06-14,01:35,21.4,87.2,45.4,0.0
北京鹫峰国家森林公园,2026-06-14,01:40,20.5,82.8,37.6,0.0
北京鹫峰国家森林公园,2026-06-14,01:45,21.0,83.7,36.3,0.0
北京鹫峰国家森林公园,2026-06-14,01:50,19.5,88.0,37.4,0.0
北京鹫峰国家森林公园,2026-06-14,01:55,20.8,85.2,38.9,0.0
北京鹫峰国家森林公园,2026-06-14,02:00,19.7,85.9,42.6,0.0
北京鹫峰国家森林公园,2026-06-14,02:05,21.7,88.3,45.3,0.0
北京鹫峰国家森林公园,2026-06-14,02:10,20.6,88.3,44.8,0.0
北京鹫峰国家森林公园,2026-06-14,02:15,20.7,83.7,44.0,0.0
