record_id,visit_time,gate,visitor_count,weather,ticket_type
250679,2025-09-25 08:15:00,南门,1,小雨,成人票
250714,2025-09-25 09:15:00,东门,6,小雨,学生票
250749,2025-09-25 10:10:00,西门,14,小雨,成人票
250785,2025-09-25 11:10:00,西门,14,小雨,团体票
250820,2025-09-25 12:10:00,南门,11,小雨,学生票
250856,2025-09-25 13:10:00,南门,5,小雨,成人票
250891,2025-09-25 14:10:00,东门,24,小雨,学生票
250927,2025-09-25 15:10:00,东门,31,小雨,学生票
250962,2025-09-25 16:05:00,西门,9,小雨,成人票
250998,2025-09-25 17:05:00,西门,0,小雨,团体票
251033,2025-09-25 18:05:00,南门,1,小雨,成人票
251069,2025-09-26 08:05:00,南门,0,小雨,学生票
251104,2025-09-26 09:05:00,东门,6,小雨,学生票
251140,2025-09-26 10:05:00,东门,13,小雨,成人票
251175,2025-09-26 11:00:00,西门,9,小雨,成人票
251211,2025-09-26 12:00:00,西门,4,小雨,学生票
251246,2025-09-26 13:00:00,南门,2,小雨,成人票
251282,2025-09-26 14:00:00,南门,20,小雨,学生票
251317,2025-09-26 15:00:00,东门,24,小雨,成人票
251353,2025-09-26 16:00:00,东门,31,小雨,学生票
251388,2025-09-26 16:55:00,西门,16,小雨,成人票
251424,2025-09-26 17:55:00,西门,3,小雨,成人票
251459,2025-09-26 18:55:00,南门,1,小雨,成人票
251495,2025-09-27 08:55:00,南门,4,多云,成人票
251530,2025-09-27 09:55:00,东门,3,多云,团体票
251566,2025-09-27 10:55:00,东门,55,多云,团体票
251601,2025-09-27 11:50:00,西门,36,多云,成人票
251637,2025-09-27 12:50:00,西门,15,多云,成人票
251672,2025-09-27 13:50:00,南门,7,多云,成人票
251707,2025-09-27 14:50:00,东门,73,多云,团体票
251743,2025-09-27 15:50:00,东门,75,多云,成人票
251778,2025-09-27 16:45:00,西门,35,多云,成人票
251814,2025-09-27 17:45:00,西门,2,多云,成人票
251849,2025-09-27 18:45:00,南门,2,多云,团体票
251885,2025-09-28 08:45:00,南门,4,晴,成人票
251920,2025-09-28 09:45:00,东门,19,晴,团体票
251956,2025-09-28 10:45:00,东门,66,晴,团体票
251991,2025-09-28 11:40:00,西门,58,晴,成人票
252027,2025-09-28 12:40:00,西门,32,晴,成人票
252062,2025-09-28 13:40:00,南门,15,晴,成人票
252098,2025-09-28 14:40:00,南门,35,晴,成人票
252133,2025-09-28 15:40:00,东门,80,晴,成人票
252169,2025-09-28 16:40:00,东门,72,晴,团体票
252204,2025-09-28 17:35:00,西门,5,晴,成人票
252240,2025-09-28 18:35:00,西门,0,晴,成人票
252275,2025-09-29 08:35:00,南门,4,晴,成人票
252311,2025-09-29 09:35:00,南门,10,晴,成人票
252346,2025-09-29 10:35:00,东门,37,晴,成人票
252382,2025-09-29 11:35:00,东门,93,晴,成人票
252417,2025-09-29 12:30:00,西门,28,晴,成人票
252453,2025-09-29 13:30:00,西门,2,晴,学生票
252488,2025-09-29 14:30:00,南门,43,晴,团体票
252524,2025-09-29 15:30:00,南门,42,晴,学生票
252559,2025-09-29 16:30:00,东门,36,晴,学生票
252595,2025-09-29 17:30:00,东门,2,晴,学生票
252630,2025-09-29 18:25:00,西门,4,晴,成人票
252665,2025-09-30 08:25:00,南门,1,多云,学生票
252701,2025-09-30 09:25:00,南门,2,多云,学生票
252736,2025-09-30 10:25:00,东门,59,多云,成人票
252772,2025-09-30 11:25:00,东门,44,多云,成人票
252807,2025-09-30 12:20:00,西门,20,多云,成人票
252843,2025-09-30 13:20:00,西门,4,多云,成人票
252878,2025-09-30 14:20:00,南门,42,多云,成人票
252914,2025-09-30 15:20:00,南门,47,多云,学生票
252949,2025-09-30 16:20:00,东门,39,多云,成人票
252985,2025-09-30 17:20:00,东门,4,多云,成人票
253020,2025-09-30 18:15:00,西门,2,多云,成人票
253056,2025-10-01 08:15:00,西门,3,多云,团体票
253091,2025-10-01 09:15:00,南门,3,多云,成人票
253127,2025-10-01 10:15:00,南门,29,多云,团体票
253162,2025-10-01 11:15:00,东门,78,多云,团体票
253198,2025-10-01 12:15:00,东门,75,多云,团体票
253233,2025-10-01 13:10:00,西门,12,多云,学生票
253269,2025-10-01 14:10:00,西门,47,多云,团体票
253304,2025-10-01 15:10:00,南门,79,多云,成人票
253340,2025-10-01 16:10:00,南门,80,多云,团体票
253375,2025-10-01 17:10:00,东门,1,多云,成人票
253411,2025-10-01 18:10:00,东门,5,多云,团体票
253446,2025-10-02 08:05:00,西门,2,多云,成人票
253482,2025-10-02 09:05:00,西门,4,多云,成人票
253517,2025-10-02 10:05:00,南门,58,多云,学生票
253553,2025-10-02 11:05:00,南门,50,多云,学生票
253588,2025-10-02 12:05:00,东门,95,多云,成人票
253623,2025-10-02 13:00:00,西门,13,多云,团体票
253659,2025-10-02 14:00:00,西门,37,多云,成人票
253694,2025-10-02 15:00:00,南门,47,多云,成人票
253730,2025-10-02 16:00:00,南门,52,多云,团体票
253765,2025-10-02 17:00:00,东门,5,多云,学生票
253801,2025-10-02 18:00:00,东门,4,多云,成人票
253836,2025-10-02 18:55:00,西门,2,多云,团体票
253872,2025-10-03 08:55:00,西门,5,晴,学生票
253907,2025-10-03 09:55:00,南门,9,晴,成人票
253943,2025-10-03 10:55:00,南门,77,晴,成人票
253978,2025-10-03 11:55:00,东门,170,晴,团体票
254014,2025-10-03 12:55:00,东门,54,晴,成人票
254049,2025-10-03 13:50:00,西门,8,晴,学生票
254085,2025-10-03 14:50:00,西门,26,晴,成人票
254120,2025-10-03 15:50:00,南门,95,晴,成人票
254156,2025-10-03 16:50:00,南门,74,晴,成人票
254191,2025-10-03 17:50:00,东门,9,晴,学生票
254227,2025-10-03 18:50:00,东门,4,晴,学生票
254262,2025-10-04 08:45:00,西门,0,阴,团体票
254298,2025-10-04 09:45:00,西门,6,阴,团体票
254333,2025-10-04 10:45:00,南门,33,阴,成人票
254369,2025-10-04 11:45:00,南门,62,阴,成人票
254404,2025-10-04 12:45:00,东门,71,阴,团体票
254440,2025-10-04 13:45:00,东门,8,阴,学生票
254475,2025-10-04 14:40:00,西门,29,阴,成人票
254511,2025-10-04 15:40:00,西门,46,阴,团体票
254546,2025-10-04 16:40:00,南门,69,阴,成人票
254581,2025-10-04 17:40:00,东门,8,阴,团体票
254617,2025-10-04 18:40:00,东门,7,阴,成人票
254652,2025-10-05 08:35:00,西门,2,阴,团体票
254688,2025-10-05 09:35:00,西门,6,阴,成人票
254723,2025-10-05 10:35:00,南门,45,阴,成人票
254759,2025-10-05 11:35:00,南门,73,阴,团体票
254794,2025-10-05 12:35:00,东门,37,阴,学生票
254830,2025-10-05 13:35:00,东门,18,阴,团体票
254865,2025-10-05 14:30:00,西门,17,阴,成人票
254901,2025-10-05 15:30:00,西门,26,阴,团体票
254936,2025-10-05 16:30:00,南门,35,阴,成人票
254972,2025-10-05 17:30:00,南门,2,阴,学生票
255007,2025-10-05 18:30:00,东门,4,阴,学生票
255043,2025-10-06 08:30:00,东门,4,多云,学生票
255078,2025-10-06 09:25:00,西门,6,多云,团体票
255114,2025-10-06 10:25:00,西门,23,多云,团体票
255149,2025-10-06 11:25:00,南门,73,多云,成人票
255185,2025-10-06 12:25:00,南门,27,多云,学生票
255220,2025-10-06 13:25:00,东门,21,多云,学生票
255256,2025-10-06 14:25:00,东门,89,多云,团体票
255291,2025-10-06 15:20:00,西门,51,多云,团体票
255327,2025-10-06 16:20:00,西门,24,多云,成人票
255362,2025-10-06 17:20:00,南门,5,多云,团体票
255398,2025-10-06 18:20:00,南门,3,多云,成人票
255433,2025-10-07 08:20:00,东门,14,晴,成人票
255469,2025-10-07 09:20:00,东门,13,晴,成人票
255504,2025-10-07 10:15:00,西门,57,晴,成人票
255539,2025-10-07 11:15:00,南门,45,晴,团体票
255575,2025-10-07 12:15:00,南门,62,晴,学生票
255610,2025-10-07 13:15:00,东门,20,晴,成人票
255646,2025-10-07 14:15:00,东门,52,晴,成人票
255681,2025-10-07 15:10:00,西门,47,晴,成人票
255717,2025-10-07 16:10:00,西门,41,晴,团体票
255752,2025-10-07 17:10:00,南门,3,晴,成人票
255788,2025-10-07 18:10:00,南门,3,晴,团体票
255823,2025-10-08 08:10:00,东门,6,晴,成人票
255859,2025-10-08 09:10:00,东门,8,晴,成人票
255894,2025-10-08 10:05:00,西门,23,晴,成人票
255930,2025-10-08 11:05:00,西门,28,晴,成人票
255965,2025-10-08 12:05:00,南门,37,晴,学生票
256001,2025-10-08 13:05:00,南门,7,晴,成人票
256036,2025-10-08 14:05:00,东门,37,晴,成人票
256072,2025-10-08 15:05:00,东门,55,晴,团体票
256107,2025-10-08 16:00:00,西门,33,晴,成人票
256143,2025-10-08 17:00:00,西门,5,晴,学生票
256178,2025-10-08 18:00:00,南门,2,晴,成人票
256214,2025-10-09 08:00:00,南门,2,多云,成人票
256249,2025-10-09 09:00:00,东门,1,多云,团体票
256285,2025-10-09 10:00:00,东门,40,多云,成人票
256320,2025-10-09 10:55:00,西门,16,多云,成人票
256356,2025-10-09 11:55:00,西门,22,多云,学生票
256391,2025-10-09 12:55:00,南门,27,多云,成人票
256427,2025-10-09 13:55:00,南门,9,多云,成人票
256462,2025-10-09 14:55:00,东门,46,多云,学生票
256497,2025-10-09 15:50:00,西门,17,多云,学生票
256533,2025-10-09 16:50:00,西门,24,多云,成人票
256568,2025-10-09 17:50:00,南门,6,多云,成人票
256604,2025-10-09 18:50:00,南门,1,多云,成人票
256639,2025-10-10 08:50:00,东门,2,多云,学生票
256675,2025-10-10 09:50:00,东门,3,多云,成人票
256710,2025-10-10 10:45:00,西门,13,多云,学生票
256746,2025-10-10 11:45:00,西门,23,多云,成人票
256781,2025-10-10 12:45:00,南门,22,多云,学生票
256817,2025-10-10 13:45:00,南门,4,多云,成人票
256852,2025-10-10 14:45:00,东门,26,多云,学生票
256888,2025-10-10 15:45:00,东门,46,多云,成人票
256923,2025-10-10 16:40:00,西门,13,多云,成人票
256959,2025-10-10 17:40:00,西门,0,多云,成人票
256994,2025-10-10 18:40:00,南门,2,多云,团体票
257030,2025-10-11 08:40:00,南门,1,晴,成人票
257065,2025-10-11 09:40:00,东门,7,晴,成人票
257101,2025-10-11 10:40:00,东门,58,晴,成人票
257136,2025-10-11 11:35:00,西门,25,晴,成人票
257172,2025-10-11 12:35:00,西门,22,晴,成人票
257207,2025-10-11 13:35:00,南门,11,晴,学生票
257243,2025-10-11 14:35:00,南门,54,晴,成人票
257278,2025-10-11 15:35:00,东门,122,晴,学生票
257314,2025-10-11 16:35:00,东门,43,晴,学生票
257349,2025-10-11 17:30:00,西门,4,晴,成人票
257385,2025-10-11 18:30:00,西门,0,晴,团体票
257420,2025-10-12 08:30:00,南门,4,多云,学生票
257455,2025-10-12 09:30:00,东门,12,多云,团体票
257491,2025-10-12 10:30:00,东门,44,多云,团体票
257526,2025-10-12 11:25:00,西门,28,多云,成人票
257562,2025-10-12 12:25:00,西门,13,多云,团体票
257597,2025-10-12 13:25:00,南门,8,多云,成人票
257633,2025-10-12 14:25:00,南门,54,多云,团体票
257668,2025-10-12 15:25:00,东门,96,多云,成人票
257704,2025-10-12 16:25:00,东门,73,多云,团体票
257739,2025-10-12 17:20:00,西门,1,多云,团体票
257775,2025-10-12 18:20:00,西门,3,多云,团体票
257810,2025-10-13 08:20:00,南门,4,多云,成人票
257846,2025-10-13 09:20:00,南门,6,多云,成人票
257881,2025-10-13 10:20:00,东门,49,多云,学生票
257917,2025-10-13 11:20:00,东门,73,多云,学生票
257952,2025-10-13 12:15:00,西门,15,多云,成人票
257988,2025-10-13 13:15:00,西门,3,多云,成人票
258023,2025-10-13 14:15:00,南门,37,多云,成人票
258059,2025-10-13 15:15:00,南门,39,多云,学生票
258094,2025-10-13 16:15:00,东门,61,多云,成人票
258130,2025-10-13 17:15:00,东门,7,多云,成人票
258165,2025-10-13 18:10:00,西门,0,多云,成人票
258201,2025-10-14 08:10:00,西门,0,小雨,成人票
258236,2025-10-14 09:10:00,南门,3,小雨,学生票
258272,2025-10-14 10:10:00,南门,19,小雨,学生票
258307,2025-10-14 11:10:00,东门,24,小雨,成人票
258343,2025-10-14 12:10:00,东门,23,小雨,成人票
258378,2025-10-14 13:05:00,西门,4,小雨,成人票
258413,2025-10-14 14:05:00,南门,22,小雨,成人票
258449,2025-10-14 15:05:00,南门,16,小雨,成人票
258484,2025-10-14 16:05:00,东门,20,小雨,学生票
258520,2025-10-14 17:05:00,东门,6,小雨,学生票
258555,2025-10-14 18:00:00,西门,3,小雨,成人票
258591,2025-10-15 08:00:00,西门,2,阴,成人票
258626,2025-10-15 09:00:00,南门,6,阴,成人票
258662,2025-10-15 10:00:00,南门,31,阴,学生票
258697,2025-10-15 11:00:00,东门,38,阴,成人票
258733,2025-10-15 12:00:00,东门,34,阴,学生票
258768,2025-10-15 12:55:00,西门,12,阴,成人票
258804,2025-10-15 13:55:00,西门,4,阴,学生票
258839,2025-10-15 14:55:00,南门,19,阴,学生票
258875,2025-10-15 15:55:00,南门,28,阴,成人票
258910,2025-10-15 16:55:00,东门,32,阴,成人票
258946,2025-10-15 17:55:00,东门,5,阴,成人票
258981,2025-10-15 18:50:00,西门,1,阴,学生票
259017,2025-10-16 08:50:00,西门,3,晴,成人票
259052,2025-10-16 09:50:00,南门,9,晴,学生票
259088,2025-10-16 10:50:00,南门,25,晴,学生票
259123,2025-10-16 11:50:00,东门,45,晴,成人票
259159,2025-10-16 12:50:00,东门,58,晴,成人票
259194,2025-10-16 13:45:00,西门,5,晴,团体票
259230,2025-10-16 14:45:00,西门,23,晴,成人票
259265,2025-10-16 15:45:00,南门,27,晴,学生票
259301,2025-10-16 16:45:00,南门,27,晴,学生票
259336,2025-10-16 17:45:00,东门,3,晴,成人票
259371,2025-10-16 18:40:00,西门,2,晴,成人票
259407,2025-10-17 08:40:00,西门,2,阴,学生票
259442,2025-10-17 09:40:00,南门,5,阴,团体票
259478,2025-10-17 10:40:00,南门,25,阴,成人票
259513,2025-10-17 11:40:00,东门,57,阴,成人票
259549,2025-10-17 12:40:00,东门,18,阴,成人票
259584,2025-10-17 13:35:00,西门,2,阴,成人票
259620,2025-10-17 14:35:00,西门,10,阴,学生票
259655,2025-10-17 15:35:00,南门,44,阴,成人票
259691,2025-10-17 16:35:00,南门,18,阴,成人票
259726,2025-10-17 17:35:00,东门,1,阴,学生票
259762,2025-10-17 18:35:00,东门,1,阴,成人票
259797,2025-10-18 08:30:00,西门,5,晴,成人票
259833,2025-10-18 09:30:00,西门,5,晴,团体票
259868,2025-10-18 10:30:00,南门,29,晴,学生票
259904,2025-10-18 11:30:00,南门,41,晴,团体票
259939,2025-10-18 12:30:00,东门,74,晴,学生票
259975,2025-10-18 13:30:00,东门,13,晴,团体票
260010,2025-10-18 14:25:00,西门,36,晴,成人票
260046,2025-10-18 15:25:00,西门,49,晴,团体票
260081,2025-10-18 16:25:00,南门,66,晴,成人票
260117,2025-10-18 17:25:00,南门,1,晴,成人票
260152,2025-10-18 18:25:00,东门,5,晴,学生票
260188,2025-10-19 08:25:00,东门,11,晴,团体票
260223,2025-10-19 09:20:00,西门,4,晴,成人票
260259,2025-10-19 10:20:00,西门,38,晴,成人票
260294,2025-10-19 11:20:00,南门,71,晴,团体票
260329,2025-10-19 12:20:00,东门,64,晴,学生票
260365,2025-10-19 13:20:00,东门,11,晴,学生票
260400,2025-10-19 14:15:00,西门,34,晴,团体票
260436,2025-10-19 15:15:00,西门,38,晴,成人票
260471,2025-10-19 16:15:00,南门,48,晴,成人票
260507,2025-10-19 17:15:00,南门,2,晴,成人票
260542,2025-10-19 18:15:00,东门,8,晴,成人票
260578,2025-10-20 08:15:00,东门,1,晴,成人票
260613,2025-10-20 09:10:00,西门,0,晴,成人票
260649,2025-10-20 10:10:00,西门,18,晴,成人票
260684,2025-10-20 11:10:00,南门,55,晴,成人票
260720,2025-10-20 12:10:00,南门,19,晴,成人票
260755,2025-10-20 13:10:00,东门,7,晴,成人票
260791,2025-10-20 14:10:00,东门,36,晴,成人票
260826,2025-10-20 15:05:00,西门,39,晴,成人票
260862,2025-10-20 16:05:00,西门,30,晴,学生票
260897,2025-10-20 17:05:00,南门,3,晴,学生票
260933,2025-10-20 18:05:00,南门,1,晴,学生票
260968,2025-10-21 08:05:00,东门,1,多云,成人票
261004,2025-10-21 09:05:00,东门,2,多云,成人票
261039,2025-10-21 10:00:00,西门,13,多云,成人票
261075,2025-10-21 11:00:00,西门,19,多云,成人票
261110,2025-10-21 12:00:00,南门,17,多云,成人票
261146,2025-10-21 13:00:00,南门,9,多云,学生票
261181,2025-10-21 14:00:00,东门,44,多云,成人票
261217,2025-10-21 15:00:00,东门,34,多云,成人票
261252,2025-10-21 15:55:00,西门,32,多云,团体票
261288,2025-10-21 16:55:00,西门,21,多云,成人票
261323,2025-10-21 17:55:00,南门,1,多云,成人票
261358,2025-10-21 18:55:00,东门,4,多云,成人票
261394,2025-10-22 08:55:00,东门,5,多云,成人票
261429,2025-10-22 09:50:00,西门,2,多云,成人票
261465,2025-10-22 10:50:00,西门,15,多云,学生票
261500,2025-10-22 11:50:00,南门,50,多云,团体票
261536,2025-10-22 12:50:00,南门,15,多云,学生票
261571,2025-10-22 13:50:00,东门,9,多云,学生票
261607,2025-10-22 14:50:00,东门,38,多云,成人票
261642,2025-10-22 15:45:00,西门,27,多云,学生票
261678,2025-10-22 16:45:00,西门,15,多云,成人票
261713,2025-10-22 17:45:00,南门,1,多云,成人票
261749,2025-10-22 18:45:00,南门,3,多云,成人票
261784,2025-10-23 08:45:00,东门,6,多云,学生票
261820,2025-10-23 09:45:00,东门,4,多云,成人票
261855,2025-10-23 10:40:00,西门,25,多云,成人票
261891,2025-10-23 11:40:00,西门,28,多云,成人票
261926,2025-10-23 12:40:00,南门,25,多云,成人票
261962,2025-10-23 13:40:00,南门,8,多云,学生票
261997,2025-10-23 14:40:00,东门,35,多云,学生票
262033,2025-10-23 15:40:00,东门,86,多云,学生票
262068,2025-10-23 16:35:00,西门,16,多云,成人票
262104,2025-10-23 17:35:00,西门,3,多云,学生票
262139,2025-10-23 18:35:00,南门,1,多云,学生票
262175,2025-10-24 08:35:00,南门,0,多云,学生票
262210,2025-10-24 09:35:00,东门,7,多云,学生票
262246,2025-10-24 10:35:00,东门,24,多云,成人票
262281,2025-10-24 11:30:00,西门,29,多云,团体票
262316,2025-10-24 12:30:00,南门,28,多云,学生票
262352,2025-10-24 13:30:00,南门,6,多云,成人票
262387,2025-10-24 14:30:00,东门,43,多云,成人票
262423,2025-10-24 15:30:00,东门,45,多云,成人票
262458,2025-10-24 16:25:00,西门,16,多云,成人票
262494,2025-10-24 17:25:00,西门,0,多云,学生票
262529,2025-10-24 18:25:00,南门,3,多云,成人票
262565,2025-10-25 08:25:00,南门,4,阴,团体票
262600,2025-10-25 09:25:00,东门,15,阴,成人票
262636,2025-10-25 10:25:00,东门,51,阴,成人票
262671,2025-10-25 11:20:00,西门,39,阴,学生票
262707,2025-10-25 12:20:00,西门,17,阴,团体票
262742,2025-10-25 13:20:00,南门,6,阴,学生票
262778,2025-10-25 14:20:00,南门,29,阴,成人票
262813,2025-10-25 15:20:00,东门,75,阴,成人票
262849,2025-10-25 16:20:00,东门,38,阴,团体票
262884,2025-10-25 17:15:00,西门,2,阴,成人票
262920,2025-10-25 18:15:00,西门,2,阴,团体票
262955,2025-10-26 08:15:00,南门,2,小雨,成人票
262991,2025-10-26 09:15:00,南门,0,小雨,成人票
263026,2025-10-26 10:15:00,东门,33,小雨,成人票
263062,2025-10-26 11:15:00,东门,51,小雨,成人票
263097,2025-10-26 12:10:00,西门,10,小雨,学生票
263133,2025-10-26 13:10:00,西门,5,小雨,团体票
263168,2025-10-26 14:10:00,南门,33,小雨,成人票
263204,2025-10-26 15:10:00,南门,21,小雨,学生票
263239,2025-10-26 16:10:00,东门,27,小雨,学生票
263274,2025-10-26 17:05:00,西门,1,小雨,团体票
263310,2025-10-26 18:05:00,西门,0,小雨,成人票
263345,2025-10-27 08:05:00,南门,1,多云,团体票
263381,2025-10-27 09:05:00,南门,4,多云,学生票
263416,2025-10-27 10:05:00,东门,44,多云,成人票
263452,2025-10-27 11:05:00,东门,50,多云,团体票
263487,2025-10-27 12:00:00,西门,16,多云,成人票
263523,2025-10-27 13:00:00,西门,5,多云,团体票
263558,2025-10-27 14:00:00,南门,20,多云,成人票
263594,2025-10-27 15:00:00,南门,51,多云,学生票
263629,2025-10-27 16:00:00,东门,76,多云,成人票
263665,2025-10-27 17:00:00,东门,9,多云,成人票
263700,2025-10-27 17:55:00,西门,3,多云,成人票
263736,2025-10-27 18:55:00,西门,1,多云,成人票
263771,2025-10-28 08:55:00,南门,3,晴,成人票
263807,2025-10-28 09:55:00,南门,7,晴,学生票
263842,2025-10-28 10:55:00,东门,54,晴,成人票
263878,2025-10-28 11:55:00,东门,38,晴,学生票
263913,2025-10-28 12:50:00,西门,24,晴,学生票
263949,2025-10-28 13:50:00,西门,9,晴,团体票
263984,2025-10-28 14:50:00,南门,47,晴,成人票
264020,2025-10-28 15:50:00,南门,45,晴,成人票
264055,2025-10-28 16:50:00,东门,41,晴,成人票
264091,2025-10-28 17:50:00,东门,8,晴,成人票
264126,2025-10-28 18:45:00,西门,2,晴,成人票
264162,2025-10-29 08:45:00,西门,1,晴,成人票
264197,2025-10-29 09:45:00,南门,2,晴,成人票
264232,2025-10-29 10:45:00,东门,58,晴,学生票
264268,2025-10-29 11:45:00,东门,88,晴,成人票
264303,2025-10-29 12:40:00,西门,13,晴,团体票
264339,2025-10-29 13:40:00,西门,8,晴,成人票
264374,2025-10-29 14:40:00,南门,37,晴,成人票
264410,2025-10-29 15:40:00,南门,31,晴,成人票
264445,2025-10-29 16:40:00,东门,56,晴,成人票
264481,2025-10-29 17:40:00,东门,4,晴,成人票
264516,2025-10-29 18:35:00,西门,1,晴,团体票
264552,2025-10-30 08:35:00,西门,2,阴,学生票
264587,2025-10-30 09:35:00,南门,2,阴,成人票
264623,2025-10-30 10:35:00,南门,32,阴,成人票
264658,2025-10-30 11:35:00,东门,34,阴,学生票
264694,2025-10-30 12:35:00,东门,45,阴,学生票
264729,2025-10-30 13:30:00,西门,5,阴,成人票
264765,2025-10-30 14:30:00,西门,17,阴,成人票
264800,2025-10-30 15:30:00,南门,20,阴,成人票
264836,2025-10-30 16:30:00,南门,26,阴,成人票
264871,2025-10-30 17:30:00,东门,4,阴,成人票
264907,2025-10-30 18:30:00,东门,4,阴,成人票
264942,2025-10-31 08:25:00,西门,2,多云,成人票
264978,2025-10-31 09:25:00,西门,2,多云,学生票
265013,2025-10-31 10:25:00,南门,39,多云,团体票
265049,2025-10-31 11:25:00,南门,36,多云,团体票
265084,2025-10-31 12:25:00,东门,38,多云,成人票
265120,2025-10-31 13:25:00,东门,10,多云,学生票
265155,2025-10-31 14:20:00,西门,18,多云,成人票
265190,2025-10-31 15:20:00,南门,42,多云,成人票
265226,2025-10-31 16:20:00,南门,33,多云,学生票
265261,2025-10-31 17:20:00,东门,3,多云,成人票
265297,2025-10-31 18:20:00,东门,4,多云,成人票
265332,2025-11-01 08:15:00,西门,0,多云,学生票
265368,2025-11-01 09:15:00,西门,4,多云,团体票
265403,2025-11-01 10:15:00,南门,54,多云,学生票
265439,2025-11-01 11:15:00,南门,44,多云,成人票
265474,2025-11-01 12:15:00,东门,31,多云,团体票
265510,2025-11-01 13:15:00,东门,17,多云,学生票
265545,2025-11-01 14:10:00,西门,29,多云,团体票
265581,2025-11-01 15:10:00,西门,25,多云,成人票
265616,2025-11-01 16:10:00,南门,38,多云,学生票
265652,2025-11-01 17:10:00,南门,8,多云,成人票
265687,2025-11-01 18:10:00,东门,3,多云,团体票
265723,2025-11-02 08:10:00,东门,8,晴,成人票
265758,2025-11-02 09:05:00,西门,7,晴,学生票
265794,2025-11-02 10:05:00,西门,45,晴,学生票
265829,2025-11-02 11:05:00,南门,54,晴,团体票
265865,2025-11-02 12:05:00,南门,28,晴,成人票
265900,2025-11-02 13:05:00,东门,21,晴,成人票
265936,2025-11-02 14:05:00,东门,45,晴,成人票
265971,2025-11-02 15:00:00,西门,29,晴,团体票
266007,2025-11-02 16:00:00,西门,40,晴,成人票
266042,2025-11-02 17:00:00,南门,5,晴,成人票
266078,2025-11-02 18:00:00,南门,3,晴,成人票
266113,2025-11-03 08:00:00,东门,6,多云,学生票
266148,2025-11-03 08:55:00,西门,1,多云,团体票
266184,2025-11-03 09:55:00,西门,2,多云,成人票
266219,2025-11-03 10:55:00,南门,30,多云,团体票
266255,2025-11-03 11:55:00,南门,35,多云,团体票
266290,2025-11-03 12:55:00,东门,37,多云,学生票
266326,2025-11-03 13:55:00,东门,15,多云,成人票
266361,2025-11-03 14:50:00,西门,25,多云,团体票
266397,2025-11-03 15:50:00,西门,36,多云,成人票
266432,2025-11-03 16:50:00,南门,43,多云,团体票
266468,2025-11-03 17:50:00,南门,5,多云,成人票
266503,2025-11-03 18:50:00,东门,1,多云,学生票
266539,2025-11-04 08:50:00,东门,3,阴,成人票
266574,2025-11-04 09:45:00,西门,3,阴,学生票
266610,2025-11-04 10:45:00,西门,21,阴,成人票
266645,2025-11-04 11:45:00,南门,18,阴,学生票
266681,2025-11-04 12:45:00,南门,18,阴,学生票
266716,2025-11-04 13:45:00,东门,9,阴,成人票
266752,2025-11-04 14:45:00,东门,29,阴,成人票
266787,2025-11-04 15:40:00,西门,28,阴,成人票
266823,2025-11-04 16:40:00,西门,13,阴,成人票
266858,2025-11-04 17:40:00,南门,1,阴,成人票
266894,2025-11-04 18:40:00,南门,3,阴,成人票
266929,2025-11-05 08:40:00,东门,0,小雨,团体票
266965,2025-11-05 09:40:00,东门,3,小雨,学生票
267000,2025-11-05 10:35:00,西门,6,小雨,成人票
267036,2025-11-05 11:35:00,西门,16,小雨,成人票
267071,2025-11-05 12:35:00,南门,8,小雨,成人票
267106,2025-11-05 13:35:00,东门,6,小雨,学生票
267142,2025-11-05 14:35:00,东门,24,小雨,学生票
267177,2025-11-05 15:30:00,西门,10,小雨,成人票
267213,2025-11-05 16:30:00,西门,11,小雨,学生票
267248,2025-11-05 17:30:00,南门,2,小雨,成人票
267284,2025-11-05 18:30:00,南门,0,小雨,成人票
267319,2025-11-06 08:30:00,东门,5,多云,学生票
267355,2025-11-06 09:30:00,东门,9,多云,成人票
267390,2025-11-06 10:25:00,西门,22,多云,成人票
267426,2025-11-06 11:25:00,西门,25,多云,成人票
267461,2025-11-06 12:25:00,南门,24,多云,成人票
267497,2025-11-06 13:25:00,南门,10,多云,成人票
267532,2025-11-06 14:25:00,东门,47,多云,成人票
267568,2025-11-06 15:25:00,东门,39,多云,成人票
267603,2025-11-06 16:20:00,西门,25,多云,学生票
267639,2025-11-06 17:20:00,西门,4,多云,成人票
267674,2025-11-06 18:20:00,南门,2,多云,成人票
267710,2025-11-07 08:20:00,南门,3,晴,团体票
267745,2025-11-07 09:20:00,东门,2,晴,成人票
267781,2025-11-07 10:20:00,东门,43,晴,成人票
267816,2025-11-07 11:15:00,西门,44,晴,成人票
267852,2025-11-07 12:15:00,西门,17,晴,成人票
267887,2025-11-07 13:15:00,南门,4,晴,成人票
267923,2025-11-07 14:15:00,南门,29,晴,成人票
267958,2025-11-07 15:15:00,东门,97,晴,成人票
267994,2025-11-07 16:15:00,东门,76,晴,学生票
268029,2025-11-07 17:10:00,西门,2,晴,学生票
268064,2025-11-07 18:10:00,南门,3,晴,成人票
268100,2025-11-08 08:10:00,南门,4,多云,团体票
268135,2025-11-08 09:10:00,东门,4,多云,学生票
268171,2025-11-08 10:10:00,东门,68,多云,团体票
268206,2025-11-08 11:05:00,西门,25,多云,成人票
268242,2025-11-08 12:05:00,西门,23,多云,学生票
268277,2025-11-08 13:05:00,南门,14,多云,团体票
